question_id,correct_answer,confused_answer,correct_rate
8269,d,b,0.40325077399380804
8268,d,a,0.8181114551083591
7964,b,c,0.4839760999456817
7963,c,a,0.7638436482084691
7962,d,c,0.6634093376764386
7622,d,a,0.9297272306981045
7620,c,d,0.6468418626094975
7621,a,d,0.66728280961183
7618,b,a,0.8335644937586685
7619,d,b,0.4891354600092464
6977,b,c,0.8449707782220856
6980,c,b,0.6342436330162626
6979,a,b,0.9342737401615047
6978,a,b,0.7682714913625677
6854,a,d,0.7851308320642393
6853,b,a,0.8780926053904631
6855,d,c,0.8206972883231876
6856,b,c,0.8735663949150201
11799,d,a,0.7848664688427299
11801,a,c,0.8649851632047477
11802,a,c,0.8991097922848664
11800,b,c,0.6824925816023739
2673,d,c,0.8498716852010265
2675,a,d,0.6579734929457033
2674,a,c,0.8801194539249146
3451,c,d,0.7724317295188556
3452,a,c,0.8353976531942634
3450,d,c,0.9220736876426475
3003,a,c,0.8199697428139183
3005,a,d,0.8591184096802075
3004,a,b,0.26897297297297296
2977,a,d,0.8940443213296398
2976,d,a,0.6931070315206096
2978,b,a,0.8490304709141274
3472,b,a,0.9250841750841751
3473,a,b,0.8249894825410181
3471,a,d,0.9092436974789916
11315,d,c,0.4212736179146256
11316,a,b,0.8126094570928196
11314,c,d,0.8994746059544658
2984,b,c,0.7868263473053893
2983,a,b,0.9056152927120669
2982,c,d,0.9587826503714354
2637,c,b,0.7983389566571503
2639,d,c,0.753502854177478
2638,a,b,0.7207977207977208
3250,c,a,0.7081581160639192
3249,c,a,0.9058031959629941
3251,c,b,0.6930193439865433
3185,b,c,0.2130993418990912
3183,d,c,0.8495769351300533
3184,b,d,0.4375
1784,a,d,0.6358543417366946
1783,b,c,0.6911214953271028
1782,a,b,0.7547874824848202
2079,b,c,0.9312486839334597
2080,c,a,0.9482921702574881
2081,a,d,0.6094556175634411
2044,a,d,0.7955218966084953
2045,b,c,0.5947194719471948
2043,c,a,0.928052805280528
1472,d,b,0.8110333470564018
1471,c,b,0.7393092105263158
1470,a,c,0.729818780889621
2036,a,b,0.7196110210696921
2034,b,d,0.6585629389519179
2035,d,c,0.852529601722282
2012,a,b,0.8029003916587276
2010,a,c,0.8388359788359788
2011,c,d,0.6325817719911083
2276,d,a,0.9024309024309024
2275,a,d,0.7430948419301164
2274,c,d,0.719239746582194
2003,a,c,0.6473807662236122
2002,c,d,0.6257309941520468
2001,c,b,0.5350019554165037
1975,a,d,0.8074380165289257
1976,c,d,0.5031004547333608
1974,c,b,0.6703887510339124
1462,d,b,0.9460451062911406
1463,a,d,0.9729700508163045
1461,d,a,0.9740540540540541
2183,a,b,0.8979643126413672
2181,c,b,0.5459119496855346
2182,c,b,0.7875972884760231
1993,b,d,0.843798250128667
1992,a,b,0.6898064516129032
1994,b,a,0.7562548362135671
2195,c,b,0.3788047512991834
2193,a,c,0.9300725311511996
2194,c,b,0.6861652739090065
3790,a,d,0.6551077788191191
5256,b,a,0.753410740203193
3914,a,d,0.4681890706023135
17304,d,a,0.26822157434402333
3700,a,d,0.6095604950745138
5313,c,d,0.6495179087333357
5824,d,b,0.6382113821138211
17053,c,a,0.8328767123287671
5320,b,a,0.5947724364832755
6159,c,a,0.7754128440366973
5898,d,a,0.7339724385859796
10218,a,b,0.6974885844748858
6062,d,a,0.6256745996638061
6497,d,a,0.649163179916318
4603,d,c,0.6333400727860897
9535,a,c,0.8287923416789397
6160,a,d,0.6268794818413139
4026,b,a,0.5803963450812863
5324,b,a,0.6271929824561403
9856,c,a,0.4934823091247672
5465,a,b,0.5928680396643783
3916,d,b,0.3369799806504428
6740,c,a,0.6516770354341358
8375,c,b,0.8567659253675085
5258,d,b,0.6505270680721815
6071,b,c,0.4483032873806999
8825,c,b,0.7491422035836828
3692,a,d,0.48366623836779193
3911,d,b,0.47789272171704156
8340,d,c,0.8547077922077922
8341,b,a,0.7129516849370686
8338,d,a,0.7471590909090909
8337,d,a,0.39626471782379213
8339,d,c,0.9265422077922078
7830,b,d,0.7400271370420625
7826,d,c,0.9516960651289009
7828,b,c,0.5987002437043054
7827,a,b,0.6550881953867028
7829,c,a,0.6512890094979648
7057,c,d,0.7259502580947912
7056,c,a,0.8528584817244611
7055,d,c,0.7325199436884092
7058,b,a,0.8912839737582006
7054,b,a,0.8748828491096532
7548,b,d,0.7581579749923757
7546,d,b,0.724390243902439
7549,b,c,0.7012195121951219
7547,a,c,0.9265691651432053
7545,c,d,0.8374504422079903
7957,a,b,0.873269435569755
7954,a,c,0.30138445154419596
7956,d,b,0.8591248665955176
7955,b,c,0.7812166488794023
7086,b,a,0.7210708117443869
7085,c,b,0.6145203111495247
7087,c,d,0.6831345826235093
7084,d,c,0.5575757575757576
8322,a,b,0.6877607788595271
8325,b,c,0.756437021572721
8323,d,c,0.7202505219206681
8326,b,c,0.8573416840640222
8324,d,b,0.7791666666666667
7819,c,b,0.8544423440453687
7818,d,a,0.8150943396226416
7721,c,a,0.68
7723,c,b,0.9042424242424243
7722,d,a,0.7866666666666666
7724,d,a,0.703030303030303
7614,b,d,0.5856966707768188
7616,a,b,0.7562679819153308
7617,d,b,0.8433388157894737
7615,c,d,0.7353303241690603
7613,b,d,0.46504934210526316
7981,a,d,0.7310561444837064
7980,c,d,0.602112676056338
7978,b,d,0.6709854731056144
7979,c,d,0.7366562009419152
7982,d,b,0.5779348252846486
7247,d,c,0.9529358007767877
7248,a,d,0.6649178832116789
7249,d,b,0.6468172484599589
7251,b,d,0.9524680073126143
7250,a,d,0.5825729927007299
6777,b,a,0.8715343300914501
6779,a,b,0.5530369078756175
6778,d,c,0.602994621311237
6780,b,a,0.4428199189345686
6927,a,c,0.6366918555835432
6928,c,d,0.7962931902046293
6925,d,c,0.6651545698924731
6926,d,a,0.24909716973209037
6832,a,d,0.6259983311479318
6829,a,b,0.8043141461089263
6830,d,c,0.8246935724962631
6831,b,d,0.7788524688041077
10758,b,a,0.7943292424883622
10759,a,b,0.898011002962336
10757,a,c,0.815065594583157
10756,b,a,0.7075751163774863
2943,d,a,0.8426021123469483
2945,b,a,0.6397196261682243
2944,d,a,0.6126235316054447
2967,b,d,0.8912519184389388
2968,d,b,0.46773134981404507
2969,c,a,0.8435239973701513
2622,d,b,0.43658238172920066
2623,c,b,0.27087990245884985
2624,a,b,0.7383957654723127
3596,d,a,0.6344759393539882
3595,c,d,0.8451910408432147
3594,a,c,0.8639209225700165
2676,d,c,0.9164922561741314
2678,a,d,0.5960652992884052
2677,a,b,0.8151856487275762
3367,c,d,0.8858363858363858
3368,b,c,0.8375076359193647
3366,b,a,0.7356532356532357
2680,b,a,0.7638932496075354
2679,b,d,0.4023622047244094
2681,a,d,0.843273013375295
3581,a,b,0.5025396825396825
3579,d,c,0.6698412698412698
3580,c,b,0.7071473750790639
3255,b,c,0.7727272727272727
3257,c,b,0.8611921634014172
3256,b,a,0.6788837984173262
3459,b,d,0.9089253187613844
3461,a,c,0.964936247723133
3460,c,b,0.7383007723761926
2088,d,c,0.6675809684565882
2090,c,b,0.9329113924050633
2089,b,a,0.9795918367346939
2403,d,a,0.51781523362492
2405,a,d,0.8494669509594883
2404,d,a,0.5524803065786672
1593,a,d,0.6343146274149034
1594,c,a,0.5788871078543623
1595,c,d,0.8270866865946195
1739,b,d,0.5313004484304933
1737,d,a,0.8571684909384533
1738,a,d,0.8911174785100286
1479,c,b,0.7869652903088844
1480,b,c,0.8893125728206758
1481,a,b,0.8761409467204415
1538,b,a,0.22557849521962034
1537,d,b,0.8514522821576763
1536,a,b,0.7450409210708836
1918,a,d,0.7470278404815651
1917,c,d,0.7092690278824416
1919,b,c,0.8676204819277108
1986,d,c,0.45718774548311075
1987,a,b,0.717425431711146
1988,d,c,0.29955485729248493
2145,c,a,0.9428754129809229
2146,b,a,0.8675765006930376
2147,c,a,0.914179104477612
1800,c,b,0.6735632183908046
1801,c,b,0.9126521969295924
1802,a,d,0.5088464260438783
1763,b,a,0.7814786291875241
1762,a,d,0.3069383048241399
1761,d,b,0.7623915139826423
2380,d,b,0.9036111111111111
2379,a,b,0.36922648859209795
2381,c,a,0.8596052265777037
1476,b,d,0.7269222754740571
1478,b,a,0.464319199916658
1477,b,a,0.8871639924984371
172,a,d,0.7603465757212646
11201,b,d,0.8417222559126744
8181,b,c,0.6953694581280788
194,d,b,0.8783305384758711
10974,c,a,0.3131548311990687
8172,a,c,0.7226804826504875
8143,c,a,0.74509967470181
11241,b,d,0.9276689829437776
154,b,d,0.7490339425587468
5738,b,c,0.467662295612757
17066,a,c,0.784741144414169
5224,c,b,0.49846804014791335
9360,a,c,0.7853363567649282
6502,d,c,0.550703318929852
5782,c,a,0.8055957549445248
5874,a,d,0.6925619834710743
8932,b,a,0.6328708644610459
5690,b,a,0.6739748274462039
6047,d,c,0.7577238951896754
4473,a,b,0.7894589486946175
9965,d,c,0.7655325443786982
5262,b,c,0.6800406297613002
5585,a,c,0.7905240706886045
4530,d,b,0.5509090251924675
10140,c,a,0.23683254631311296
9594,b,a,0.6509031707884332
5683,a,b,0.42520089420578816
9124,d,a,0.843047619047619
5264,a,c,0.6071407354601082
5112,b,a,0.8034764826175869
6196,a,b,0.7499514091350826
9677,a,b,0.93354061406918
5995,a,b,0.5776422764227642
5060,c,d,0.49356295285099233
3691,a,d,0.5470061258454021
8381,c,a,0.6454242311967395
8167,c,d,0.7067069486404833
8137,a,c,0.9500261917234154
11145,d,b,0.9832470301553458
131,c,d,0.7715423211169284
53,c,b,0.7910158476798541
8163,b,a,0.7648484848484849
7385,c,a,0.7054992764109985
7388,a,d,0.4723327305605787
7384,d,c,0.414616497829233
7386,d,a,0.4291907514450867
7387,b,c,0.8657742402315485
7260,d,a,0.8506666666666667
7258,c,b,0.57
7261,d,c,0.7166666666666667
7257,c,d,0.6506666666666666
7259,c,b,0.6715522984676882
7573,a,b,0.754440961337513
7571,d,b,0.7481713688610241
7574,c,d,0.8934169278996865
7572,b,d,0.8819226750261233
7836,d,b,0.6008462623413258
7840,b,c,0.7482369534555712
7837,b,a,0.5035260930888575
7839,d,a,0.36741889985895626
7838,a,d,0.8838845883180858
8263,d,c,0.8558500323206205
8265,a,c,0.898513251454428
8262,c,b,0.8934108527131783
8264,b,a,0.5090439276485789
8266,c,b,0.6036152356358941
7392,b,c,0.31926514399205563
7391,b,d,0.6295746785361028
7390,a,c,0.6330685203574975
7393,c,a,0.8336643495531281
7389,a,d,0.5451837140019861
3482,b,c,0.9218710493046777
3481,c,a,0.9850821744627054
3480,c,d,0.9759493670886076
3376,a,c,0.6165703275529865
3375,d,a,0.8566365979381443
3377,a,c,0.6135265700483091
3335,a,b,0.6105202312138728
3333,c,d,0.9556120679690209
3334,d,a,0.3333717446416225
2625,d,b,0.8919427710843374
2627,b,c,0.8466603951081844
2626,a,b,0.3890349230191513
6665,c,d,0.6263560944479898
6667,a,d,0.75228383258976
6668,a,c,0.6889219647033809
6666,b,a,0.9260125438503243
6782,a,c,0.9079125847776941
6783,c,a,0.7911211437170805
6784,d,a,0.5386927122464312
6781,b,a,0.8545976143741507
6775,c,a,0.6243857844817735
6773,a,c,0.27726178190574474
6776,b,d,0.7059967956054017
6774,c,a,0.6415008007320979
11827,d,b,0.7930513595166163
11830,d,c,0.7416918429003021
11828,b,c,0.5287009063444109
11829,c,b,0.6268882175226587
6498,d,b,0.7125523461827553
5630,d,c,0.7076282218172351
6225,c,b,0.5539631839959653
8362,a,c,0.8807057920981972
6025,b,d,0.6126893939393939
6092,c,b,0.7641374373657838
8414,a,d,0.6109834927079438
9874,d,a,0.38801148600143576
6415,b,c,0.684398313331171
5047,d,c,0.6363073658148377
5223,a,d,0.6956010350505764
8386,d,c,0.2565353781805507
5458,c,a,0.6168649919200823
4518,b,c,0.5991248737798721
3846,d,c,0.6574108818011257
10314,d,a,0.20174799708667152
4210,d,c,0.6674656014203284
5257,a,c,0.5355349310279067
8576,d,a,0.42346938775510207
6255,c,b,0.5441961202837592
6188,d,b,0.447046487242223
9957,b,d,0.8893188854489165
5081,c,a,0.6294736842105263
5572,a,b,0.738976377952756
5775,d,a,0.45982712717458696
10274,a,c,0.6375379939209727
4526,d,c,0.6233402655575108
4301,b,c,0.6515353805073432
6693,d,a,0.7901377251276125
6696,a,c,0.6723375624759708
6695,c,d,0.7139009139009139
6694,d,c,0.8552998940983922
6914,b,d,0.9612663474594441
6913,a,b,0.2283875580979621
6916,d,b,0.5251017639077341
6915,a,d,0.8770825884876654
6919,c,b,0.3479976615024847
6918,c,a,0.7271929824561404
6920,c,d,0.9334892559567315
6917,c,a,0.8660818713450292
11902,c,b,0.7898773006134969
11901,b,d,0.8941717791411042
11900,d,c,0.8496932515337423
11899,d,b,0.3588957055214724
6001,a,b,0.7591564927857936
17156,d,a,0.5931232091690545
4200,a,c,0.6582260772243984
6390,b,a,0.5870845653459491
5049,a,c,0.7171133387888707
9866,c,b,0.5920177383592018
4489,b,c,0.6677771932900812
4903,c,b,0.776389258176017
8417,d,b,0.6435472739820566
4347,a,c,0.6005089058524173
4872,d,b,0.5326195219123506
5408,a,c,0.7964752700397953
5072,a,b,0.6880568882796436
9404,c,b,0.7144981412639405
6032,b,c,0.8334507869391591
6091,c,b,0.7059295790801697
5921,d,a,0.6838337988826816
3971,b,c,0.7181612660135644
5069,a,b,0.7177236693091733
5218,a,d,0.6708236389018148
9516,a,c,0.2705798138869005
4519,a,b,0.44646924829157175
6733,d,c,0.6892665089266509
4729,c,b,0.7557651991614256
8844,c,b,0.46462785556374353
5748,b,c,0.7163387345679012
5735,d,b,0.45778861068025706
5632,a,c,0.7276124871757291
9373,a,d,0.6102564102564103
5405,d,a,0.5069730421843098
5740,b,c,0.4229360143137088
5646,c,d,0.6319945656788656
9764,c,b,0.9003530796390742
4835,b,c,0.589902751913925
6076,b,c,0.5994292027250967
5763,d,b,0.6157651447571162
5248,a,d,0.6397120951337819
5669,a,d,0.6949816111045201
5785,b,a,0.7447451573018272
8517,c,a,0.6259370314842578
4262,a,d,0.7433399299741209
5758,b,a,0.4577808792742498
4358,a,c,0.8058954393770856
6382,c,b,0.3861291555215896
3974,b,a,0.49785344189489267
8400,a,c,0.643587207385427
6073,b,c,0.6659432242382152
8176,a,d,0.6065848214285714
4406,a,c,0.5891532361217703
6150,c,a,0.6418109187749668
4918,c,d,0.4461262185736275
5424,d,c,0.425117286178275
5770,c,b,0.37863157894736843
6472,c,b,0.3925246440306681
5347,c,b,0.6126023422116281
3928,b,d,0.7998596121786435
5780,b,a,0.7038528478312801
6108,c,a,0.5623179965055329
1083,b,a,0.6238271874318132
3641,a,d,0.9076682316118936
4577,c,b,0.7083260603944842
6722,a,c,0.3372338182584862
4195,a,c,0.6596147773918535
8422,d,a,0.742807825086306
5200,a,b,0.6182466870540265
4632,c,b,0.6004078771270155
6134,a,d,0.8268368402897551
4389,d,b,0.8365155131264916
9182,d,a,0.3434844192634561
5737,c,a,0.6264981579070092
3808,d,b,0.8322590316294408
8847,d,a,0.4880314397999285
5576,a,c,0.8149386845039019
3903,b,d,0.7829787234042553
547,a,c,0.8813289565303889
661,c,a,0.7312947567701046
785,c,b,0.8875112714156899
1073,c,b,0.7974659959008757
639,b,c,0.7393104746368855
602,a,c,0.8098835379288637
6660,a,c,0.8774882667098236
6659,c,a,0.4184466019417476
6658,b,a,0.5147689568665533
6657,d,c,0.7299157758341431
6996,a,c,0.8333169048792508
6994,d,a,0.5665878644602049
6993,d,a,0.6645307570977917
6995,b,a,0.8607195662888122
5012,c,b,0.6693657219973009
4591,b,a,0.47068798449612403
3950,d,c,0.5363692244647065
5384,b,a,0.5533387622149837
4291,a,b,0.3772142457579713
755,a,b,0.6803072122884916
925,a,c,0.5966900253466527
889,a,b,0.8354665182711928
1061,c,a,0.716952264381885
838,c,b,0.8789013732833958
4521,a,c,0.7489196578181497
5351,b,a,0.5630032416605668
9070,c,b,0.8494983277591973
5067,b,d,0.8744019138755981
5702,d,b,0.7102762430939227
9076,b,d,0.913076629813191
6337,d,b,0.6262441451990632
10270,c,a,0.6786253776435045
5066,a,b,0.7725234842015372
4018,b,d,0.6008990207095842
9512,c,b,0.4403874813710879
6170,b,c,0.5212869362363919
10154,b,c,0.6319290465631929
303,b,c,0.5622138432534339
1056,c,b,0.7318675425660276
457,a,c,0.8798177083333333
1189,c,b,0.8507169811320755
1204,c,a,0.8369142277110472
1208,a,b,0.5958710976837865
3925,a,d,0.5992513611615246
5259,c,a,0.5224529212940608
9446,a,b,0.9080503624570775
5667,b,c,0.8419449028818078
4492,c,b,0.5738565162907269
9925,c,a,0.4641427011285038
6030,a,b,0.6034343434343434
3698,d,a,0.493976393976394
9763,a,b,0.7247706422018348
6142,b,a,0.6286147514350698
8999,a,c,0.5850364963503649
5282,d,a,0.6430158107931531
3770,d,c,0.7113958192852327
8840,c,a,0.5709509658246656
8701,a,b,0.5314210228344971
4831,b,c,0.6374346301936671
5597,a,b,0.7388507718696398
184,a,b,0.7240637784537921
5098,c,a,0.609343125254998
5815,c,b,0.5253515914137675
326,b,c,0.4136567488064812
5640,a,c,0.6730446458543136
4472,c,a,0.7609080188679245
4535,c,b,0.739649734952694
5041,c,b,0.6005437737901033
17099,b,c,0.6211180124223602
4753,a,c,0.8181311018131102
3980,b,d,0.6329951477723864
17130,a,c,0.5314136125654451
4481,a,c,0.6914821890100011
4564,a,b,0.6664723032069971
836,b,a,0.7647589004055881
1070,c,b,0.7763850027979855
215,a,b,0.7891729138503134
497,b,c,0.7497915798249271
317,a,c,0.9068792922826213
919,a,b,0.6354151140259353
3837,a,c,0.8625922887612797
17394,d,b,0.4243243243243243
6144,b,a,0.7532213978914487
4374,a,d,0.8165618448637316
4297,c,b,0.6881117343011107
8922,c,a,0.4650400582665696
4143,d,a,0.6118647499493824
4538,b,c,0.6806021878046139
17122,a,d,0.56575682382134
1177,a,b,0.6804872335441555
775,b,c,0.7398891063274625
289,b,c,0.6431043621963768
1079,b,c,0.8934026304624523
981,c,b,0.7967266479790216
5274,d,c,0.6960813640442716
9022,b,d,0.7571644042232277
4783,a,c,0.7548682703321878
4028,b,c,0.8150520416333067
4877,b,a,0.7602204052612869
9707,a,c,0.8089171974522293
3983,c,a,0.8693147097337407
249,b,c,0.8222854819032127
842,a,c,0.718429003021148
512,c,a,0.9330404484169065
226,a,c,0.7096894409937888
382,a,b,0.6885040446621853
873,a,b,0.6090784358563915
811,b,a,0.8235512630014858
458,a,b,0.8367508779879914
992,c,b,0.9564811106661327
342,c,a,0.8380980595467338
6340,b,a,0.47681234696148994
17042,c,a,0.30277777777777776
6215,b,a,0.6680536773119734
5388,c,d,0.780290063958202
4061,a,c,0.8581560283687943
9470,d,b,0.6119119878603946
5395,c,a,0.7105907256730832
9838,c,a,0.5184774575018477
6210,a,b,0.6842168674698795
5676,c,b,0.7988035264483627
5393,d,c,0.6807046518029177
17305,c,a,0.4190751445086705
5742,b,a,0.7405628769265132
5051,c,a,0.762838623898953
4254,a,b,0.9391660970608339
17137,a,b,0.7372881355932204
4525,b,a,0.6934971696810713
3773,a,d,0.7103232030873131
4103,c,d,0.6241626794258374
297,b,a,0.5913317572892041
5600,a,b,0.8182756840474962
10022,a,c,0.543882592269689
6359,d,b,0.5036079374624173
651,a,c,0.6892201834862385
3714,c,a,0.4813749657628047
4819,d,a,0.48954624303843697
5746,d,b,0.5444628676149751
8069,a,d,0.8128325508607199
950,c,a,0.7111631537861046
745,a,c,0.7960377745842743
789,c,a,0.8805536950212101
573,c,a,0.7081454764051698
488,b,c,0.7912657290895633
4553,d,b,0.7157449577098244
4316,c,a,0.6850577537478496
9733,d,b,0.3523054755043228
4172,d,b,0.6380771226007262
5869,b,a,0.7662061636556854
4122,d,b,0.5007856454964773
8554,a,b,0.5133065986146554
5955,b,a,0.6875621890547263
6114,c,d,0.6104455260202172
6503,b,d,0.5464293373364787
8111,c,a,0.9644491376275959
4607,d,a,0.39354249162351507
4974,d,a,0.6541598694942904
3677,d,a,0.6004908644668666
5363,b,a,0.6836734693877551
4565,b,a,0.8000921942224954
5176,c,b,0.8880407124681934
5362,b,c,0.8139767054908486
4793,b,c,0.4742198751800288
5002,b,d,0.745159275452842
6010,a,b,0.7702906757266893
5435,b,d,0.699653446284174
5564,d,b,0.31472109761583444
5416,d,b,0.5134155184916607
8482,a,b,0.7902765670813852
66,d,a,0.8781086387434555
29,d,b,0.6572798082684242
11211,b,a,0.7932182864062973
139,a,d,0.8459818308874912
191,b,c,0.9090698213871492
1206,c,b,0.8639154160982264
685,c,a,0.8589793533307363
6734,d,a,0.7836691410392365
5961,a,b,0.6740196078431373
5894,c,a,0.5295542635658915
856,a,b,0.5472246574078347
388,b,c,0.814015871241757
6119,c,a,0.5965707807850361
833,c,a,0.8038382277176713
463,b,a,0.8252405459834414
762,b,c,0.7426417803302225
430,c,a,0.7138349111443282
333,c,b,0.8582320705265666
491,b,a,0.7948230824032296
6333,a,b,0.5041361380288348
5707,c,b,0.8561704646345073
8779,b,c,0.4499279538904899
9598,c,d,0.6913459181171856
5757,b,c,0.8103196859226024
288,a,c,0.6809830041341295
808,a,c,0.6494190268700073
1346,c,b,0.9147100424328147
213,a,c,0.7790336879432624
820,a,b,0.6433452168746286
791,c,b,0.7718322561250563
414,a,b,0.6084679832435668
5459,b,a,0.8551917064340958
8598,a,c,0.7230320699708455
5206,a,b,0.7340120903595291
8657,c,a,0.7204093740729753
9352,b,a,0.3977981651376147
4031,b,a,0.8121865889212828
8816,c,d,0.3627167630057804
5938,a,d,0.6556291390728477
5695,a,c,0.31426313229571984
8785,c,b,0.7123942625965428
5455,b,a,0.47678018575851394
10114,d,b,0.47270062293880544
8396,d,a,0.5823011109692249
5061,c,a,0.6863685490407998
9566,a,b,0.6045487894350697
5070,d,a,0.5398630228073675
8765,c,d,0.5555967383246849
4442,d,c,0.7032021666401147
4490,b,c,0.6384054404724621
5417,c,a,0.5181138163684365
10202,c,a,0.636928702010969
4527,b,d,0.5689371357387552
4077,d,a,0.49526406429391506
104,b,a,0.669045088811295
186,b,c,0.5982956330505812
8173,c,b,0.9276041666666667
11083,d,a,0.3146131805157593
158,c,b,0.5814168649220196
8114,a,b,0.8590849142741199
1628,d,c,0.6309420916162489
1626,c,d,0.5204493087557603
1627,c,a,0.6198964922369178
1651,b,a,0.8674166331860185
1650,d,a,0.9061996779388084
1652,c,b,0.6097462746677407
2525,b,a,0.5311653116531165
2524,c,b,0.6861471861471862
2523,c,a,0.45580260303687636
6571,b,d,0.4816057251481606
6570,c,a,0.8874231414197876
6569,c,a,0.5658378860519567
6572,c,d,0.6112534818941504
10631,b,a,0.22764900662251655
10632,b,a,0.6955260977630489
10633,d,c,0.39883672621520566
10630,a,b,0.9476526796842543
6999,d,c,0.9465338749836194
6997,d,a,0.5500655307994757
6998,c,a,0.6145683217607756
7000,b,a,0.6674963972225861
6651,a,b,0.8420053499007679
6649,d,a,0.7662382472181489
6650,c,a,0.3055507671091191
6652,b,a,0.8111809802739254
